origin,destination,weight,PROVINCIA ORIGEN,PROVINCIA DESTINO
16,11,0.0002499311087328493,Cuenca,Cádiz
16,38,1.2816979935017914e-05,Cuenca,Santa Cruz de Tenerife
10,06,0.1087584832385945,Cáceres,Badajoz
10,28,0.0938843780240062,Cáceres,Madrid
10,04,0.0004678197676281538,Cáceres,Almería
10,09,0.001454727222624533,Cáceres,Burgos
10,12,0.0006472574867184047,Cáceres,Castellón/Castelló
10,38,0.000294790538505412,Cáceres,Santa Cruz de Tenerife
10,01,0.0011086687643790494,Cáceres,Araba/Álava
10,31,0.0005383131572707524,Cáceres,Navarra
10,18,0.0005831725870433151,Cáceres,Granada
10,24,0.001057400844638978,Cáceres,León
10,36,0.00073697634626353,Cáceres,Pontevedra
10,27,1.2816979935017914e-05,Cáceres,Lugo
10,42,0.00037169241811551944,Cáceres,Soria
10,08,0.0032939638432996033,Cáceres,Barcelona
10,32,0.0001025358394801433,Cáceres,Ourense
10,29,0.0026467063565811986,Cáceres,Málaga
10,33,0.001025358394801433,Cáceres,Asturias
10,45,0.030735117884172953,Cáceres,Toledo
10,41,0.009689636830873542,Cáceres,Sevilla
10,48,0.0016341649417147839,Cáceres,Bizkaia
10,05,0.011131547073563057,Cáceres,Ávila
10,21,0.0017879687009349989,Cáceres,Huelva
10,46,0.0018648705805451064,Cáceres,Valencia/València
10,15,0.0005319046673032434,Cáceres,A Coruña
10,02,0.0003204244983754478,Cáceres,Albacete
10,30,0.0005126791974007166,Cáceres,Murcia
10,39,0.00073697634626353,Cáceres,Cantabria
10,11,0.0029671308549566464,Cáceres,Cádiz
10,14,0.0015828970219747122,Cáceres,Córdoba
10,40,0.0004806367475631717,Cáceres,Segovia
10,03,0.0011471197041841032,Cáceres,Alicante/Alacant
10,16,0.0005703556071082972,Cáceres,Cuenca
10,43,0.0005126791974007166,Cáceres,Tarragona
10,35,0.00017943771909025076,Cáceres,Las Palmas
10,07,0.00019225469902526868,Cáceres,Balears
10,23,0.00028197355857039407,Cáceres,Jaén
10,25,0.00018584620905775972,Cáceres,Lleida
10,20,0.00245445165755593,Cáceres,Gipuzkoa
10,22,0.00028838204853790303,Cáceres,Huesca
10,37,0.04421217228584429,Cáceres,Salamanca
10,50,0.0008779631255487271,Cáceres,Zaragoza
10,47,0.0030953006543068258,Cáceres,Valladolid
10,17,0.0003204244983754478,Cáceres,Girona
10,19,0.0016918413514223644,Cáceres,Guadalajara
10,13,0.0021468441391155,Cáceres,Ciudad Real
10,26,0.0007113423863934941,Cáceres,La Rioja
10,49,0.0006664829566209315,Cáceres,Zamora
10,34,0.00038450939805053736,Cáceres,Palencia
11,10,0.0028325525656389583,Cádiz,Cáceres
11,19,0.0008331036957761643,Cádiz,Guadalajara
11,21,0.012451696006869902,Cádiz,Huelva
11,23,0.0051203834840396565,Cádiz,Jaén
11,46,0.004050165659465661,Cádiz,Valencia/València
11,13,0.0020891677294079193,Cádiz,Ciudad Real
11,42,5.126791974007165e-05,Cádiz,Soria
11,52,0.00019225469902526868,Cádiz,Melilla
11,36,0.0005703556071082972,Cádiz,Pontevedra
11,51,0.015777702300007048,Cádiz,Ceuta
11,17,0.0008459206757111822,Cádiz,Girona
11,38,0.000595989566978333,Cádiz,Santa Cruz de Tenerife
11,44,0.00017943771909025076,Cádiz,Teruel
11,20,0.0007882442660036016,Cádiz,Gipuzkoa
11,18,0.016412142806790434,Cádiz,Granada
11,06,0.006229052248418705,Cádiz,Badajoz
11,04,0.004774325025794173,Cádiz,Almería
11,12,0.0009740904750613613,Cádiz,Castellón/Castelló
11,30,0.0031401600840793883,Cádiz,Murcia
11,02,0.0004998622174656987,Cádiz,Albacete
11,03,0.0028774119954115213,Cádiz,Alicante/Alacant
11,16,0.0010061329248989062,Cádiz,Cuenca
11,24,0.0005639471171407881,Cádiz,León
11,09,0.0008074697359061286,Cádiz,Burgos
11,31,0.0005831725870433151,Cádiz,Navarra
11,49,0.00014098677928519704,Cádiz,Zamora
11,33,0.0008651461456137091,Cádiz,Asturias
11,34,0.00012176130938267016,Cádiz,Palencia
11,50,0.0007754272860685837,Cádiz,Zaragoza
11,43,0.0011022602744115405,Cádiz,Tarragona
11,15,0.0008074697359061286,Cádiz,A Coruña
11,05,0.00033964996827797465,Cádiz,Ávila
11,27,0.0001025358394801433,Cádiz,Lugo
11,29,0.20675711182174147,Cádiz,Málaga
11,28,0.028331934146357093,Cádiz,Madrid
11,14,0.011073870663855477,Cádiz,Córdoba
11,41,0.30014162762828195,Cádiz,Sevilla
11,39,0.00041655184788808215,Cádiz,Cantabria
11,47,0.001159936684119121,Cádiz,Valladolid
11,26,0.00046141127766064486,Cádiz,La Rioja
11,08,0.003460584582454836,Cádiz,Barcelona
11,37,0.0006088065469133509,Cádiz,Salamanca
11,40,0.00022429714886281347,Cádiz,Segovia
11,45,0.0016469819216498017,Cádiz,Toledo
11,48,0.0006280320168158777,Cádiz,Bizkaia
11,32,8.331036957761642e-05,Cádiz,Ourense
11,01,0.0002755650686028851,Cádiz,Araba/Álava
11,07,0.0018584620905775973,Cádiz,Balears
11,22,0.00019225469902526868,Cádiz,Huesca
11,35,0.00035246694821299256,Cádiz,Las Palmas
11,25,4.485942977256269e-05,Cádiz,Lleida
14,04,0.004562844856866377,Córdoba,Almería
14,12,0.002505719577296002,Córdoba,Castellón/Castelló
14,45,0.002717199746223797,Córdoba,Toledo
14,17,0.0006857084265234583,Córdoba,Girona
14,26,0.00013457828931768808,Córdoba,La Rioja
14,33,0.0006600744666534226,Córdoba,Asturias
14,32,0.0001153528194151612,Córdoba,Ourense
14,47,0.000294790538505412,Córdoba,Valladolid
14,16,0.0008651461456137091,Córdoba,Cuenca
14,27,2.5633959870035824e-05,Córdoba,Lugo
14,42,3.845093980505373e-05,Córdoba,Soria
14,23,0.07133290182834219,Córdoba,Jaén
14,08,0.006197009798581161,Córdoba,Barcelona
14,41,0.17482360631364433,Córdoba,Sevilla
14,28,0.03217061963689496,Córdoba,Madrid
14,11,0.010336894317591947,Córdoba,Cádiz
14,30,0.0027812846458988866,Córdoba,Murcia
14,19,0.001294514973436809,Córdoba,Guadalajara
14,15,0.00019866318899277764,Córdoba,A Coruña
14,20,0.00017943771909025076,Córdoba,Gipuzkoa
14,50,0.0011343027242490852,Córdoba,Zaragoza
14,51,0.0001602122491877239,Córdoba,Ceuta
14,48,0.0003268329883429568,Córdoba,Bizkaia
14,52,8.971885954512538e-05,Córdoba,Melilla
14,24,0.00013457828931768808,Córdoba,León
14,21,0.00540876553257756,Córdoba,Huelva
14,29,0.10028645950154766,Córdoba,Málaga
14,05,0.00030119902847292095,Córdoba,Ávila
14,18,0.04585915420749409,Córdoba,Granada
14,13,0.013970508129169525,Córdoba,Ciudad Real
14,25,0.00022429714886281347,Córdoba,Lleida
14,03,0.0036976987112526676,Córdoba,Alicante/Alacant
14,22,0.0003204244983754478,Córdoba,Huesca
14,43,0.0016021224918772391,Córdoba,Tarragona
14,06,0.015117627833353627,Córdoba,Badajoz
14,37,0.0007241593663285121,Córdoba,Salamanca
14,10,0.001326557423274354,Córdoba,Cáceres
14,46,0.006684055036111841,Córdoba,Valencia/València
14,07,0.0014803611824945689,Córdoba,Balears
14,02,0.001589305511942221,Córdoba,Albacete
14,40,0.0003204244983754478,Córdoba,Segovia
14,09,0.00033324147831046574,Córdoba,Burgos
14,39,0.00025633959870035824,Córdoba,Cantabria
14,01,0.00044859429772562694,Córdoba,Araba/Álava
14,44,0.00012176130938267016,Córdoba,Teruel
14,31,0.00035246694821299256,Córdoba,Navarra
14,38,0.00022429714886281347,Córdoba,Santa Cruz de Tenerife
14,35,0.0004550027876931359,Córdoba,Las Palmas
14,36,5.76764097075806e-05,Córdoba,Pontevedra
14,49,4.485942977256269e-05,Córdoba,Zamora
20,22,0.007536384201790532,Gipuzkoa,Huesca
20,01,0.05213306588568536,Gipuzkoa,Araba/Álava
20,39,0.005267778753292362,Gipuzkoa,Cantabria
20,49,0.00035246694821299256,Gipuzkoa,Zamora
20,05,0.0001153528194151612,Gipuzkoa,Ávila
20,32,0.00030119902847292095,Gipuzkoa,Ourense
20,42,0.0004678197676281538,Gipuzkoa,Soria
20,46,0.0019417724601552137,Gipuzkoa,Valencia/València
20,15,0.0003460584582454836,Gipuzkoa,A Coruña
20,41,0.00044859429772562694,Gipuzkoa,Sevilla
20,36,0.0004934537274981897,Gipuzkoa,Pontevedra
20,18,0.0002050716789602866,Gipuzkoa,Granada
20,44,0.00028197355857039407,Gipuzkoa,Teruel
20,14,0.00010894432944765226,Gipuzkoa,Córdoba
20,31,0.11100786321719014,Gipuzkoa,Navarra
20,26,0.009664002871003507,Gipuzkoa,La Rioja
20,50,0.004492351467223778,Gipuzkoa,Zaragoza
20,25,0.0017879687009349989,Gipuzkoa,Lleida
20,34,0.0005447216472382613,Gipuzkoa,Palencia
20,35,0.0007113423863934941,Gipuzkoa,Las Palmas
20,11,0.00030119902847292095,Gipuzkoa,Cádiz
20,07,0.00033324147831046574,Gipuzkoa,Balears
20,03,0.0013393744032093719,Gipuzkoa,Alicante/Alacant
20,12,0.0004101433579205732,Gipuzkoa,Castellón/Castelló
20,19,0.00019225469902526868,Gipuzkoa,Guadalajara
20,04,0.0001602122491877239,Gipuzkoa,Almería
20,30,0.00031401600840793887,Gipuzkoa,Murcia
20,29,0.0003781009080830284,Gipuzkoa,Málaga
20,13,6.408489967508956e-05,Gipuzkoa,Ciudad Real
20,48,0.1191338284959915,Gipuzkoa,Bizkaia
20,09,0.005979121139685856,Gipuzkoa,Burgos
20,28,0.014162762828194793,Gipuzkoa,Madrid
20,47,0.0013714168530469166,Gipuzkoa,Valladolid
20,08,0.006728914465884404,Gipuzkoa,Barcelona
20,33,0.001762334741064963,Gipuzkoa,Asturias
20,37,0.0008138782258736375,Gipuzkoa,Salamanca
20,10,0.0008971885954512539,Gipuzkoa,Cáceres
20,43,0.0010702178245739957,Gipuzkoa,Tarragona
20,27,0.00010894432944765226,Gipuzkoa,Lugo
20,24,0.0006344405067833867,Gipuzkoa,León
20,06,0.0003588754381805015,Gipuzkoa,Badajoz
20,45,0.0004678197676281538,Gipuzkoa,Toledo
20,23,0.00023711412879783136,Gipuzkoa,Jaén
20,16,0.00019866318899277764,Gipuzkoa,Cuenca
20,38,0.00040373486795306423,Gipuzkoa,Santa Cruz de Tenerife
20,40,0.0002627480886678672,Gipuzkoa,Segovia
20,02,0.00019225469902526868,Gipuzkoa,Albacete
20,17,0.000595989566978333,Gipuzkoa,Girona
20,21,6.408489967508956e-06,Gipuzkoa,Huelva
17,08,0.9395807565863257,Girona,Barcelona
17,50,0.0026787488064187433,Girona,Zaragoza
17,46,0.004761508045859154,Girona,Valencia/València
17,02,0.000442185807758118,Girona,Albacete
17,35,0.0008266952058086554,Girona,Las Palmas
17,41,0.000435777317790609,Girona,Sevilla
17,19,0.00012816979935017912,Girona,Guadalajara
17,04,0.0003909178880180463,Girona,Almería
17,13,0.00017943771909025076,Girona,Ciudad Real
17,48,0.00028838204853790303,Girona,Bizkaia
17,26,9.612734951263434e-05,Girona,La Rioja
17,38,0.00031401600840793887,Girona,Santa Cruz de Tenerife
17,11,0.00019225469902526868,Girona,Cádiz
17,15,8.971885954512538e-05,Girona,A Coruña
17,37,0.00019225469902526868,Girona,Salamanca
17,01,0.00012176130938267016,Girona,Araba/Álava
17,33,7.690187961010748e-05,Girona,Asturias
17,16,2.5633959870035824e-05,Girona,Cuenca
17,49,3.204244983754478e-05,Girona,Zamora
17,43,0.016617214485750723,Girona,Tarragona
17,28,0.004767916535826664,Girona,Madrid
17,25,0.06421306947443974,Girona,Lleida
17,32,0.00014098677928519704,Girona,Ourense
17,30,0.0006344405067833867,Girona,Murcia
17,06,0.0003652839281480105,Girona,Badajoz
17,18,0.0005062707074332076,Girona,Granada
17,14,0.0002050716789602866,Girona,Córdoba
17,23,0.0004550027876931359,Girona,Jaén
17,21,7.690187961010748e-05,Girona,Huelva
17,24,1.2816979935017914e-05,Girona,León
17,47,3.204244983754478e-05,Girona,Valladolid
17,22,0.0020891677294079193,Girona,Huesca
17,20,0.0005190876873682255,Girona,Gipuzkoa
17,12,0.002140435649147991,Girona,Castellón/Castelló
17,03,0.0017943771909025078,Girona,Alicante/Alacant
17,07,0.0017751517209999808,Girona,Balears
17,45,0.00023070563883032243,Girona,Toledo
17,29,0.00038450939805053736,Girona,Málaga
17,09,7.690187961010748e-05,Girona,Burgos
17,31,0.0005639471171407881,Girona,Navarra
17,44,0.00040373486795306423,Girona,Teruel
17,27,8.971885954512538e-05,Girona,Lugo
17,42,0.0002050716789602866,Girona,Soria
17,36,4.485942977256269e-05,Girona,Pontevedra
17,39,5.76764097075806e-05,Girona,Cantabria
17,40,7.690187961010748e-05,Girona,Segovia
17,10,0.00015380375922021495,Girona,Cáceres
18,30,0.03912383125164218,Granada,Murcia
18,14,0.04244342905481181,Granada,Córdoba
18,03,0.04703831636151574,Granada,Alicante/Alacant
18,45,0.0030888921643393167,Granada,Toledo
18,02,0.002428817697685894,Granada,Albacete
18,47,0.0003652839281480105,Granada,Valladolid
18,50,0.0013585998731118988,Granada,Zaragoza
18,21,0.003185019513851951,Granada,Huelva
18,37,0.00030119902847292095,Granada,Salamanca
18,40,0.00042936882782310007,Granada,Segovia
18,48,0.000589581077010824,Granada,Bizkaia
18,20,0.0003460584582454836,Granada,Gipuzkoa
18,38,0.0009804989650288704,Granada,Santa Cruz de Tenerife
18,51,0.0007497933261985479,Granada,Ceuta
18,10,0.00033964996827797465,Granada,Cáceres
18,05,0.0002499311087328493,Granada,Ávila
18,35,0.0004101433579205732,Granada,Las Palmas
18,34,0.00023070563883032243,Granada,Palencia
18,32,7.049338964259852e-05,Granada,Ourense
18,29,0.17320225835186456,Granada,Málaga
18,08,0.0086578699461046,Granada,Barcelona
18,04,0.14201854616996598,Granada,Almería
18,23,0.09869715398960544,Granada,Jaén
18,11,0.014784386355043162,Granada,Cádiz
18,42,0.0003076075184404299,Granada,Soria
18,07,0.0033131893132021303,Granada,Balears
18,12,0.002050716789602866,Granada,Castellón/Castelló
18,01,0.00019866318899277764,Granada,Araba/Álava
18,36,0.00016662073915523284,Granada,Pontevedra
18,39,0.00033324147831046574,Granada,Cantabria
18,31,0.0009164140653537808,Granada,Navarra
18,33,0.0003204244983754478,Granada,Asturias
18,15,0.0002178886588953045,Granada,A Coruña
18,25,0.00021148016892779555,Granada,Lleida
18,52,0.0022878309184006973,Granada,Melilla
18,22,0.0002178886588953045,Granada,Huesca
18,17,0.0012624725235992644,Granada,Girona
18,28,0.035496625930032104,Granada,Madrid
18,41,0.0298379292887217,Granada,Sevilla
18,24,0.00031401600840793887,Granada,León
18,13,0.004665380696346521,Granada,Ciudad Real
18,46,0.01970610665009004,Granada,Valencia/València
18,16,0.0009484565151913256,Granada,Cuenca
18,43,0.0015188121222996227,Granada,Tarragona
18,19,0.0009548650051588345,Granada,Guadalajara
18,26,0.00031401600840793887,Granada,La Rioja
18,09,0.00023070563883032243,Granada,Burgos
18,06,0.0010958517844440316,Granada,Badajoz
18,44,3.845093980505373e-05,Granada,Teruel
18,49,2.5633959870035824e-05,Granada,Zamora
19,01,0.00042936882782310007,Guadalajara,Araba/Álava
19,41,0.0005703556071082972,Guadalajara,Sevilla
19,09,0.00073697634626353,Guadalajara,Burgos
19,31,0.0008138782258736375,Guadalajara,Navarra
19,13,0.0009933159449638882,Guadalajara,Ciudad Real
19,44,0.0006664829566209315,Guadalajara,Teruel
19,43,0.0006728914465884405,Guadalajara,Tarragona
19,34,0.000147395269252706,Guadalajara,Palencia
19,15,0.0003268329883429568,Guadalajara,A Coruña
19,42,0.0019481809501227228,Guadalajara,Soria
19,35,0.00028838204853790303,Guadalajara,Las Palmas
19,36,0.00019225469902526868,Guadalajara,Pontevedra
19,27,5.126791974007165e-05,Guadalajara,Lugo
19,16,0.00976653871048365,Guadalajara,Cuenca
19,28,0.48998032593579977,Guadalajara,Madrid
19,46,0.0026338893766461808,Guadalajara,Valencia/València
19,45,0.004530802407028832,Guadalajara,Toledo
19,18,0.0004229603378555911,Guadalajara,Granada
19,40,0.002300647898335715,Guadalajara,Segovia
19,50,0.0028774119954115213,Guadalajara,Zaragoza
19,12,0.0010638093346064868,Guadalajara,Castellón/Castelló
19,05,0.0006792999365559494,Guadalajara,Ávila
19,08,0.0026851572963862524,Guadalajara,Barcelona
19,10,0.000595989566978333,Guadalajara,Cáceres
19,48,0.0004101433579205732,Guadalajara,Bizkaia
19,32,0.0001153528194151612,Guadalajara,Ourense
19,14,0.0003909178880180463,Guadalajara,Córdoba
19,33,0.00023070563883032243,Guadalajara,Asturias
19,38,0.00017943771909025076,Guadalajara,Santa Cruz de Tenerife
19,20,0.0003588754381805015,Guadalajara,Gipuzkoa
19,17,0.00042936882782310007,Guadalajara,Girona
19,07,0.00026915657863537615,Guadalajara,Balears
19,29,0.0009100055753862718,Guadalajara,Málaga
19,06,0.000442185807758118,Guadalajara,Badajoz
19,03,0.0012432470536967374,Guadalajara,Alicante/Alacant
19,49,0.00031401600840793887,Guadalajara,Zamora
19,37,0.0005319046673032434,Guadalajara,Salamanca
19,24,0.0004934537274981897,Guadalajara,León
19,39,0.0009740904750613613,Guadalajara,Cantabria
19,47,0.0004550027876931359,Guadalajara,Valladolid
19,30,0.00042936882782310007,Guadalajara,Murcia
19,23,0.0005126791974007166,Guadalajara,Jaén
19,02,0.0003652839281480105,Guadalajara,Albacete
19,25,0.00030119902847292095,Guadalajara,Lleida
19,22,0.0008266952058086554,Guadalajara,Huesca
19,11,0.000147395269252706,Guadalajara,Cádiz
19,26,0.00031401600840793887,Guadalajara,La Rioja
19,04,0.00025633959870035824,Guadalajara,Almería
19,21,0.0001025358394801433,Guadalajara,Huelva
21,14,0.006690463526079351,Huelva,Córdoba
21,28,0.010022878309184007,Huelva,Madrid
21,29,0.007087789904064906,Huelva,Málaga
21,12,0.00023711412879783136,Huelva,Castellón/Castelló
21,23,0.0018392366206750705,Huelva,Jaén
21,48,0.0002499311087328493,Huelva,Bizkaia
21,18,0.004902494825144352,Huelva,Granada
21,37,0.00044859429772562694,Huelva,Salamanca
21,02,0.0001602122491877239,Huelva,Albacete
21,43,0.00017943771909025076,Huelva,Tarragona
21,46,0.0012176130938267018,Huelva,Valencia/València
21,45,0.00044859429772562694,Huelva,Toledo
21,33,0.00021148016892779555,Huelva,Asturias
21,07,0.00012816979935017912,Huelva,Balears
21,09,0.00012816979935017912,Huelva,Burgos
21,20,6.408489967508956e-05,Huelva,Gipuzkoa
21,38,0.00012816979935017912,Huelva,Santa Cruz de Tenerife
21,05,0.000147395269252706,Huelva,Ávila
21,39,0.0001025358394801433,Huelva,Cantabria
21,41,0.28490223848554563,Huelva,Sevilla
21,47,0.00023711412879783136,Huelva,Valladolid
21,31,0.0003652839281480105,Huelva,Navarra
21,19,0.00023070563883032243,Huelva,Guadalajara
21,13,0.0007497933261985479,Huelva,Ciudad Real
21,08,0.0015957140019097302,Huelva,Barcelona
21,22,3.845093980505373e-05,Huelva,Huesca
21,01,0.00028838204853790303,Huelva,Araba/Álava
21,15,0.00023070563883032243,Huelva,A Coruña
21,26,5.76764097075806e-05,Huelva,La Rioja
21,52,6.408489967508956e-06,Huelva,Melilla
21,32,3.845093980505373e-05,Huelva,Ourense
21,49,5.126791974007165e-05,Huelva,Zamora
21,17,0.0,Huelva,Girona
21,06,0.01866793127535359,Huelva,Badajoz
21,11,0.012855430874822967,Huelva,Cádiz
21,40,9.612734951263434e-05,Huelva,Segovia
21,04,0.001159936684119121,Huelva,Almería
21,10,0.0019802233999602673,Huelva,Cáceres
21,36,0.00016662073915523284,Huelva,Pontevedra
21,51,0.00033324147831046574,Huelva,Ceuta
21,30,0.0005831725870433151,Huelva,Murcia
21,03,0.0009035970854187629,Huelva,Alicante/Alacant
21,35,0.0002755650686028851,Huelva,Las Palmas
21,24,0.00010894432944765226,Huelva,León
21,16,0.00010894432944765226,Huelva,Cuenca
21,27,4.485942977256269e-05,Huelva,Lugo
21,50,0.00018584620905775972,Huelva,Zaragoza
21,44,6.408489967508956e-05,Huelva,Teruel
21,25,2.5633959870035824e-05,Huelva,Lleida
22,38,8.971885954512538e-05,Huesca,Santa Cruz de Tenerife
22,43,0.010766263145415046,Huesca,Tarragona
22,26,0.0031145261242093527,Huesca,La Rioja
22,46,0.014662625045660491,Huesca,Valencia/València
22,19,0.00147395269252706,Huesca,Guadalajara
22,31,0.01957152836077235,Huesca,Navarra
22,47,0.00024352261876534032,Huesca,Valladolid
22,13,0.00023070563883032243,Huesca,Ciudad Real
22,01,0.0034477676025198183,Huesca,Araba/Álava
22,04,7.690187961010748e-05,Huesca,Almería
22,30,0.0003204244983754478,Huesca,Murcia
22,36,0.00019225469902526868,Huesca,Pontevedra
22,37,0.00042936882782310007,Huesca,Salamanca
22,49,4.485942977256269e-05,Huesca,Zamora
22,21,7.049338964259852e-05,Huesca,Huelva
22,08,0.04058496696423422,Huesca,Barcelona
22,12,0.0038450939805053735,Huesca,Castellón/Castelló
22,09,0.001057400844638978,Huesca,Burgos
22,16,0.0004101433579205732,Huesca,Cuenca
22,28,0.02151970931089507,Huesca,Madrid
22,02,0.0002178886588953045,Huesca,Albacete
22,42,0.0009035970854187629,Huesca,Soria
22,41,0.00031401600840793887,Huesca,Sevilla
22,35,0.00023070563883032243,Huesca,Las Palmas
22,39,0.0006664829566209315,Huesca,Cantabria
22,23,3.845093980505373e-05,Huesca,Jaén
22,29,0.00025633959870035824,Huesca,Málaga
22,15,0.00028197355857039407,Huesca,A Coruña
22,10,8.331036957761642e-05,Huesca,Cáceres
22,50,0.13774408336163751,Huesca,Zaragoza
22,24,0.000435777317790609,Huesca,León
22,25,0.0828617752798908,Huesca,Lleida
22,07,0.0004550027876931359,Huesca,Balears
22,17,0.0037169241811551945,Huesca,Girona
22,44,0.005601020231602828,Huesca,Teruel
22,18,0.00021148016892779555,Huesca,Granada
22,40,0.00025633959870035824,Huesca,Segovia
22,45,0.0005511301372057702,Huesca,Toledo
