Fecha,cod_ine,provincia,Casos,Fallecidos,Hospitalizados,UCI,z_newCases
2020-10-28,19,Guadalajara,147,4,5,2,0.392744482999957
2020-10-28,20,Gipuzkoa,610,6,28,1,0.5048153251616433
2020-10-28,21,Huelva,265,2,15,0,1.058999333590659
2020-10-28,22,Huesca,247,1,13,5,0.8998902661227869
2020-10-28,23,Jaén,517,5,37,1,1.785586343345706
2020-10-28,24,León,322,9,16,0,0.7426160327313366
2020-10-28,25,Lleida,245,1,4,0,0.24910441437225692
2020-10-28,26,La Rioja,235,2,16,1,0.5443443284299267
2020-10-28,27,Lugo,51,2,4,0,-0.12420363349710774
2020-10-28,28,Madrid,2362,33,231,20,0.10393174565747675
2020-10-28,29,Málaga,458,4,23,5,0.28353024962031553
2020-10-28,30,Murcia,898,6,65,5,0.39559814472256344
2020-10-28,31,Navarra,583,5,53,5,0.4882631089849481
2020-10-28,32,Ourense,49,2,11,2,-0.1831468395248584
2020-10-28,33,Asturias,408,7,62,10,0.3085377187050202
2020-10-28,34,Palencia,190,5,12,2,1.074402486937106
2020-10-28,35,Las Palmas,32,0,4,0,-0.3548412899859552
2020-10-28,36,Pontevedra,260,1,23,2,0.03188268629446032
2020-10-28,37,Salamanca,297,5,20,4,0.9080268700828906
2020-10-28,38,Santa Cruz de Tenerife,110,0,7,0,-0.15035494841211397
2020-10-28,39,Cantabria,198,1,20,0,0.11144231660452017
2020-10-28,40,Segovia,65,0,2,0,0.12571078694334267
2020-10-28,41,Sevilla,1258,15,80,12,1.8090289395585062
2020-10-28,42,Soria,41,0,2,0,0.18072473878064652
2020-10-28,43,Tarragona,568,6,10,0,0.4888262739334441
2020-10-28,44,Teruel,84,2,10,0,0.35093262530760894
2020-10-28,45,Toledo,606,12,44,3,1.1486080108210093
2020-10-28,46,Valencia/València,1094,12,80,4,0.1159867708454167
2020-10-28,47,Valladolid,471,2,45,3,0.7361719311176809
2020-10-28,48,Bizkaia,577,7,35,5,0.18962269342182175
2020-10-28,49,Zamora,163,5,15,1,1.2204539094437592
2020-10-28,50,Zaragoza,757,10,41,3,0.49190035915885727
2020-10-28,51,Ceuta,74,1,6,0,0.8543421487400769
2020-10-29,0,No consta,159,0,15,1,1.8085091495083452
2020-10-29,1,Araba/Álava,146,2,1,0,0.12743489344578388
2020-10-29,2,Albacete,150,0,11,3,0.20225671374515466
2020-10-29,3,Alicante/Alacant,568,2,37,4,-0.001569252298365964
2020-10-29,4,Almería,214,1,11,2,0.16994595665498294
2020-10-29,5,Ávila,207,0,7,1,1.5337278431235069
2020-10-29,6,Badajoz,374,5,22,2,0.46262576251291737
2020-10-29,7,Balears,246,1,11,3,-0.1122303741475677
2020-10-29,8,Barcelona,3588,32,135,9,0.32277039788896283
2020-10-29,9,Burgos,385,2,24,2,0.9249756499307913
2020-10-29,10,Cáceres,167,1,11,0,0.2904967372859927
2020-10-29,11,Cádiz,460,4,24,2,0.6503245709308575
2020-10-29,12,Castellón/Castelló,160,0,5,3,-0.0757082908519069
2020-10-29,13,Ciudad Real,210,0,16,3,0.27430980433569185
2020-10-29,14,Córdoba,493,5,35,3,1.0867911914907908
2020-10-29,15,A Coruña,307,3,23,4,0.05689162199104264
2020-10-29,16,Cuenca,163,0,8,1,0.8251564707729484
2020-10-29,17,Girona,519,3,6,0,0.39624517171978957
2020-10-29,18,Granada,1199,11,76,7,3.019989782977406
2020-10-29,19,Guadalajara,100,2,4,0,0.10685745460617549
2020-10-29,20,Gipuzkoa,612,2,40,3,0.5080549801642116
2020-10-29,21,Huelva,265,0,17,1,1.058999333590659
2020-10-29,22,Huesca,266,3,17,3,1.0058966651310906
2020-10-29,23,Jaén,499,7,51,3,1.7008189088841914
2020-10-29,24,León,369,8,26,2,0.9256759243727203
2020-10-29,25,Lleida,254,0,2,0,0.27766832261431984
2020-10-29,26,La Rioja,187,5,20,3,0.33055285402299495
2020-10-29,27,Lugo,65,2,6,0,-0.029587033773869665
2020-10-29,28,Madrid,2275,40,194,10,0.07805269330427793
2020-10-29,29,Málaga,507,4,26,1,0.38604704522178035
2020-10-29,30,Murcia,890,9,61,12,0.38820785100280253
2020-10-29,31,Navarra,656,3,33,6,0.606912781470711
2020-10-29,32,Ourense,86,2,5,1,0.04704921834798847
2020-10-29,33,Asturias,443,10,73,2,0.3749618333491834
2020-10-29,34,Palencia,153,3,13,2,0.7626462073152062
2020-10-29,35,Las Palmas,56,0,1,1,-0.29907418097741517
2020-10-29,36,Pontevedra,230,4,19,1,-0.025475499623245808
2020-10-29,37,Salamanca,275,4,13,0,0.8037970259638195
2020-10-29,38,Santa Cruz de Tenerife,49,1,8,5,-0.28966848678352847
2020-10-29,39,Cantabria,179,1,15,1,0.05746509881280659
2020-10-29,40,Segovia,56,3,2,0,0.03906184347289487
2020-10-29,41,Sevilla,1277,14,76,8,1.846915664054655
2020-10-29,42,Soria,35,0,2,0,0.08066628983846183
2020-10-29,43,Tarragona,560,4,6,2,0.47560133799637544
2020-10-29,44,Teruel,103,4,10,0,0.5402962553966331
2020-10-29,45,Toledo,485,12,38,4,0.802223868090248
2020-10-29,46,Valencia/València,1173,11,75,6,0.1561994037257925
2020-10-29,47,Valladolid,637,11,38,7,1.1744388482098742
2020-10-29,48,Bizkaia,664,4,45,6,0.288918787378885
2020-10-29,49,Zamora,151,1,9,0,1.0940364472342494
2020-10-29,50,Zaragoza,766,6,70,4,0.5031968496134491
2020-10-29,51,Ceuta,82,1,6,0,0.9907695919500117
2020-10-30,0,No consta,129,1,12,3,1.314502317741898
2020-10-30,1,Araba/Álava,206,3,5,2,0.37607291317617025
2020-10-30,2,Albacete,209,2,13,5,0.47485183241574874
2020-10-30,3,Alicante/Alacant,653,10,52,3,0.06350942309197051
2020-10-30,4,Almería,285,0,19,0,0.4205736899888794
2020-10-30,5,Ávila,84,1,8,0,0.3403072065034595
2020-10-30,6,Badajoz,407,8,22,2,0.546282139286738
2020-10-30,7,Balears,242,0,18,2,-0.11817956226309353
2020-10-30,8,Barcelona,3726,50,156,5,0.3533544159738637
2020-10-30,9,Burgos,346,2,33,1,0.7828279406362685
2020-10-30,10,Cáceres,141,1,10,1,0.17049286982740067
2020-10-30,11,Cádiz,438,6,20,5,0.588546094649536
2020-10-30,12,Castellón/Castelló,163,3,14,1,-0.06950924404904572
2020-10-30,13,Ciudad Real,159,0,19,2,0.08037370640450181
2020-10-30,14,Córdoba,452,6,37,1,0.9471602418765889
2020-10-30,15,A Coruña,326,7,22,3,0.08956426784607381
2020-10-30,16,Cuenca,191,1,7,0,1.054227242986466
2020-10-30,17,Girona,621,9,6,1,0.5690510460479588
2020-10-30,18,Granada,1084,16,62,7,2.667670634186327
2020-10-30,19,Guadalajara,118,2,4,0,0.21634610377826205
2020-10-30,20,Gipuzkoa,640,2,47,4,0.5534101502001669
2020-10-30,21,Huelva,294,0,8,1,1.2446697934039448
2020-10-30,22,Huesca,259,5,24,1,0.9668416760227682
2020-10-30,23,Jaén,510,3,34,2,1.7526212299440058
2020-10-30,24,León,302,1,27,0,0.6647182065009606
2020-10-30,25,Lleida,261,1,4,0,0.2998846956914799
2020-10-30,26,La Rioja,231,3,14,4,0.5265283722293491
2020-10-30,27,Lugo,137,1,4,1,0.4570126219456404
2020-10-30,28,Madrid,2653,11,203,16,0.19049271387334862
2020-10-30,29,Málaga,505,4,34,4,0.3818626862176389
2020-10-30,30,Murcia,1022,8,57,6,0.5101476973788573
2020-10-30,31,Navarra,601,7,51,4,0.5175191926115746
2020-10-30,32,Ourense,48,4,21,2,-0.18936835460250293
2020-10-30,33,Asturias,418,7,74,10,0.32751603717478117
2020-10-30,34,Palencia,115,2,13,0,0.44246408229811973
2020-10-30,35,Las Palmas,30,0,3,0,-0.3594885490700002
2020-10-30,36,Pontevedra,305,3,16,1,0.1179199651710195
2020-10-30,37,Salamanca,317,5,20,1,1.0027812738275006
2020-10-30,38,Santa Cruz de Tenerife,84,0,4,0,-0.20973448935730704
2020-10-30,39,Cantabria,166,2,22,5,0.020533318218476246
2020-10-30,40,Segovia,47,0,6,1,-0.04758709999755295
2020-10-30,41,Sevilla,1347,13,86,6,1.9864983332509922
2020-10-30,42,Soria,36,0,3,0,0.09734269799549261
2020-10-30,43,Tarragona,533,7,7,0,0.4309671792087687
2020-10-30,44,Teruel,70,3,8,0,0.2114015294525385
2020-10-30,45,Toledo,365,11,40,2,0.4587024042250302
2020-10-30,46,Valencia/València,1127,4,78,9,0.1327844529346876
2020-10-30,47,Valladolid,551,6,45,6,0.9473849032103041
2020-10-30,48,Bizkaia,717,5,37,7,0.3494095112837626
2020-10-30,49,Zamora,256,4,6,1,2.2001892415674598
2020-10-30,50,Zaragoza,806,8,55,8,0.5534034738560798
2020-10-30,51,Ceuta,96,3,2,0,1.2295176175673976
2020-10-31,0,No consta,128,2,18,1,1.2980354233496831
2020-10-31,1,Araba/Álava,99,0,7,0,-0.06733155534301877
2020-10-31,2,Albacete,130,2,14,1,0.10985158877207192
2020-10-31,3,Alicante/Alacant,440,2,44,2,-0.09957008112146089
2020-10-31,4,Almería,209,2,11,1,0.15229611627935644
2020-10-31,5,Ávila,84,1,6,1,0.3403072065034595
2020-10-31,6,Badajoz,268,7,19,3,0.19391134014852396
2020-10-31,7,Balears,180,1,7,0,-0.21039197805374396
2020-10-31,8,Barcelona,1620,41,101,6,-0.11338429480005777
2020-10-31,9,Burgos,448,3,17,4,1.1545988726373282
2020-10-31,10,Cáceres,136,1,8,2,0.14741520300844066
2020-10-31,11,Cádiz,383,5,19,2,0.43409990394623227
2020-10-31,12,Castellón/Castelló,215,4,11,2,0.03794090053388158
2020-10-31,13,Ciudad Real,213,0,14,0,0.2857178100963501
2020-10-31,14,Córdoba,353,13,24,2,0.6100025830520522
2020-10-31,15,A Coruña,314,2,19,4,0.06892891256921202
2020-10-31,16,Cuenca,94,1,8,0,0.26066063924677957
2020-10-31,17,Girona,385,6,5,1,0.16922568975925367
2020-10-31,18,Granada,650,6,51,9,1.3380488030965176
2020-10-31,19,Guadalajara,70,2,9,0,-0.07562362734730209
2020-10-31,20,Gipuzkoa,627,3,19,3,0.5323523926834733
2020-10-31,21,Huelva,159,0,11,1,0.3803417908248555
2020-10-31,22,Huesca,238,4,12,1,0.8496767086978009
2020-10-31,23,Jaén,358,8,24,4,1.0368073389356602
2020-10-31,24,León,310,2,29,0,0.6958773369931109
2020-10-31,25,Lleida,117,2,2,0,-0.15713783618152682
2020-10-31,26,La Rioja,162,2,13,3,0.2192031277693846
2020-10-31,27,Lugo,96,2,6,2,0.17992115132758607
2020-10-31,28,Madrid,618,29,156,6,-0.41483914289400287
2020-10-31,29,Málaga,265,4,17,2,-0.12026039427933165
2020-10-31,30,Murcia,787,11,47,6,0.293057819360881
2020-10-31,31,Navarra,445,4,34,5,0.2639664678474784
2020-10-31,32,Ourense,48,3,6,0,-0.18936835460250293
2020-10-31,33,Asturias,289,10,53,4,0.08269572891486535
2020-10-31,34,Palencia,76,3,10,1,0.11385611188584685
2020-10-31,35,Las Palmas,35,2,0,0,-0.3478704013598877
2020-10-31,36,Pontevedra,359,5,26,3,0.22116469982289053
2020-10-31,37,Salamanca,250,2,22,1,0.6853540212830569
2020-10-31,38,Santa Cruz de Tenerife,101,1,2,2,-0.17090940489314232
2020-10-31,39,Cantabria,195,1,23,4,0.10291959800582856
2020-10-31,40,Segovia,36,1,3,0,-0.1534913642392114
2020-10-31,41,Sevilla,746,14,75,10,0.7880814162938677
2020-10-31,42,Soria,26,0,5,1,-0.06942138357481517
2020-10-31,43,Tarragona,445,7,4,0,0.28549288390101357
2020-10-31,44,Teruel,78,1,4,0,0.2911335842268645
2020-10-31,45,Toledo,228,13,39,5,0.06651539964557328
2020-10-31,46,Valencia/València,869,6,59,4,0.0014571202367514853
2020-10-31,47,Valladolid,321,8,32,0,0.34014760844401226
2020-10-31,48,Bizkaia,462,2,22,1,0.05836923589237038
2020-10-31,49,Zamora,142,2,15,2,0.9992233505771172
2020-10-31,50,Zaragoza,642,11,49,4,0.3475563144612943
2020-10-31,51,Ceuta,36,2,4,0,0.20631179349288647
2020-11-01,0,No consta,85,3,8,1,0.5899589644844423
2020-11-01,1,Araba/Álava,67,0,6,1,-0.19993849919922482
2020-11-01,2,Albacete,99,2,13,2,-0.03337635493620632
2020-11-01,3,Alicante/Alacant,377,6,30,4,-0.14780486405782792
2020-11-01,4,Almería,118,0,10,3,-0.1689309785570461
2020-11-01,5,Ávila,58,0,4,0,0.08803942965694549
2020-11-01,6,Badajoz,324,6,25,4,0.3358736764919771
2020-11-01,7,Balears,143,1,10,6,-0.2654219681223579
2020-11-01,8,Barcelona,1000,35,97,11,-0.25079075286265573
2020-11-01,9,Burgos,174,4,29,1,0.15592009451683425
2020-11-01,10,Cáceres,57,2,9,1,-0.21721193273112727
2020-11-01,11,Cádiz,260,3,21,3,0.08870205928248033
2020-11-01,12,Castellón/Castelló,93,3,8,2,-0.21415366944914016
2020-11-01,13,Ciudad Real,87,1,7,0,-0.19341843185129592
2020-11-01,14,Córdoba,246,11,29,4,0.24559986088815908
2020-11-01,15,A Coruña,244,3,26,2,-0.05144399321248177
2020-11-01,16,Cuenca,74,2,6,0,0.0970386590942669
2020-11-01,17,Girona,202,6,7,0,-0.14080837888834388
2020-11-01,18,Granada,234,12,57,4,0.06357257790444178
2020-11-01,19,Guadalajara,27,2,9,0,-0.3371798448139533
2020-11-01,20,Gipuzkoa,419,3,22,4,0.19542827241637636
2020-11-01,21,Huelva,118,1,9,0,0.11784217522676169
2020-11-01,22,Huesca,184,2,6,2,0.5483953641478853
2020-11-01,23,Jaén,410,3,21,3,1.2816910384911469
2020-11-01,24,León,180,5,23,0,0.18954146649566683
2020-11-01,25,Lleida,133,3,4,0,-0.10635755486230385
2020-11-01,26,La Rioja,96,2,19,1,-0.07476014954014662
2020-11-01,27,Lugo,31,0,2,0,-0.25937020453030496
2020-11-01,28,Madrid,527,29,138,13,-0.441908036734705
2020-11-01,29,Málaga,182,10,20,3,-0.29391129295120066
2020-11-01,30,Murcia,535,14,51,3,0.06026356718841283
2020-11-01,31,Navarra,533,3,22,5,0.40699621002209674
2020-11-01,32,Ourense,81,2,11,1,0.01594164295976592
2020-11-01,33,Asturias,194,14,49,2,-0.09759829654786335
2020-11-01,34,Palencia,85,6,5,1,0.18968872044252522
2020-11-01,35,Las Palmas,21,1,4,2,-0.3804012149482027
2020-11-01,36,Pontevedra,202,2,11,1,-0.07900980647977153
2020-11-01,37,Salamanca,73,1,18,1,-0.15322245185674221
2020-11-01,38,Santa Cruz de Tenerife,96,1,6,0,-0.18232854738260254
2020-11-01,39,Cantabria,147,1,20,0,-0.03344389957323733
2020-11-01,40,Segovia,37,0,2,0,-0.14386370385360608
2020-11-01,41,Sevilla,497,11,68,7,0.2915659215811823
2020-11-01,42,Soria,18,1,2,1,-0.20283264883106142
2020-11-01,43,Tarragona,287,5,9,1,0.024300399143907653
2020-11-01,44,Teruel,74,1,9,0,0.2512675568397015
2020-11-01,45,Toledo,200,16,30,1,-0.013639608589644196
2020-11-01,46,Valencia/València,345,6,64,8,-0.26526971051409554
2020-11-01,47,Valladolid,193,4,36,0,0.0022068530958151114
2020-11-01,48,Bizkaia,515,6,31,3,0.11885995979724798
2020-11-01,49,Zamora,69,3,7,0,0.23018378880259965
2020-11-01,50,Zaragoza,423,10,43,2,0.07267504673289182
2020-11-01,51,Ceuta,33,0,4,2,0.15515150228916091
2020-11-02,0,No consta,125,0,10,0,1.2486347401730384
2020-11-02,1,Araba/Álava,120,3,6,0,0.01969175156261646
2020-11-02,2,Albacete,137,4,13,3,0.14219338251265087
2020-11-02,3,Alicante/Alacant,605,3,52,5,0.026759112283309912
2020-11-02,4,Almería,163,2,11,5,-0.010082415176407488
2020-11-02,5,Ávila,28,2,4,0,-0.20303877439672458
2020-11-02,6,Badajoz,292,8,28,1,0.2547523414385753
2020-11-02,7,Balears,177,2,16,1,-0.21485386914038834
2020-11-02,8,Barcelona,3820,50,167,8,0.37418700800270915
2020-11-02,9,Burgos,208,4,27,5,0.2798437385171875
2020-11-02,10,Cáceres,60,2,12,0,-0.2033653326397513
2020-11-02,11,Cádiz,159,4,18,2,-0.19491730909995011
2020-11-02,12,Castellón/Castelló,143,1,16,1,-0.110836222734787
2020-11-02,13,Ciudad Real,148,1,9,1,0.03854435194875493
2020-11-02,14,Córdoba,202,6,38,2,0.09575201252169836
2020-11-02,15,A Coruña,194,3,27,2,-0.1374246401994059
2020-11-02,16,Cuenca,146,1,11,1,0.6860777876433126
2020-11-02,17,Girona,624,4,11,0,0.5741335717634931
2020-11-02,18,Granada,253,16,56,6,0.12178182857427215
2020-11-02,19,Guadalajara,41,3,10,1,-0.2520220065689971
2020-11-02,20,Gipuzkoa,516,8,39,6,0.35255154004093603
2020-11-02,21,Huelva,98,2,6,1,-0.010206417747918205
2020-11-02,22,Huesca,103,4,10,3,0.09647334732301163
2020-11-02,23,Jaén,235,11,34,1,0.45756320344864365
2020-11-02,24,León,131,5,24,2,-0.0013082077687544243
2020-11-02,25,Lleida,246,2,8,0,0.25227818195470836
2020-11-02,26,La Rioja,114,1,18,2,0.005411653362452802
2020-11-02,27,Lugo,31,1,11,0,-0.25937020453030496
2020-11-02,28,Madrid,549,28,126,13,-0.4353639085534364
2020-11-02,29,Málaga,148,1,31,2,-0.3650453960216048
2020-11-02,30,Murcia,651,13,61,5,0.1674228261249458
2020-11-02,31,Navarra,452,10,27,7,0.27534383370227755
2020-11-02,32,Ourense,44,1,9,2,-0.21425441491308098
2020-11-02,33,Asturias,246,17,73,3,0.0010889594948934054
2020-11-02,34,Palencia,98,1,9,1,0.2992247105799495
2020-11-02,35,Las Palmas,25,0,1,0,-0.3711066967801127
2020-11-02,36,Pontevedra,206,2,21,1,-0.07136204835741071
2020-11-02,37,Salamanca,158,8,18,0,0.24948376405785058
2020-11-02,38,Santa Cruz de Tenerife,34,2,9,3,-0.3239259142519091
2020-11-02,39,Cantabria,216,1,21,2,0.16257862819666988
2020-11-02,40,Segovia,48,2,4,0,-0.037959439611947636
2020-11-02,41,Sevilla,450,9,53,9,0.19784612940649865
2020-11-02,42,Soria,58,2,3,0,0.46422367745016974
2020-11-02,43,Tarragona,392,5,7,0,0.19787768331793373
2020-11-02,44,Teruel,30,3,6,2,-0.18725874441909127
2020-11-02,45,Toledo,403,9,27,5,0.5674842011156825
2020-11-02,46,Valencia/València,784,8,82,9,-0.041809636659855376
2020-11-02,47,Valladolid,173,6,40,4,-0.050596389927340696
2020-11-02,48,Bizkaia,552,4,50,6,0.16108933308933232
2020-11-02,49,Zamora,56,4,10,0,0.09323153807563078
2020-11-02,50,Zaragoza,493,11,37,0,0.16053663915749536
2020-11-02,51,Ceuta,74,1,7,0,0.8543421487400769
2020-11-03,0,No consta,139,4,10,0,1.479171261664047
2020-11-03,1,Araba/Álava,164,2,6,0,0.2020262993648998
2020-11-03,2,Albacete,152,0,14,1,0.21149722624246295
2020-11-03,3,Alicante/Alacant,626,7,52,2,0.042837373262098924
2020-11-03,4,Almería,180,2,11,4,0.04992704210072265
2020-11-03,5,Ávila,63,0,5,0,0.1365524636658905
2020-11-03,6,Badajoz,282,6,31,1,0.22940192423438724
2020-11-03,7,Balears,288,4,18,2,-0.04976389893454644
2020-11-03,8,Barcelona,3795,51,155,12,0.3686464250163141
2020-11-03,9,Burgos,158,1,41,1,0.09760308557549154
2020-11-03,10,Cáceres,85,5,13,1,-0.0879769985449513
2020-11-03,11,Cádiz,330,8,18,3,0.28526993835941233
2020-11-03,12,Castellón/Castelló,212,3,13,1,0.031741853731020384
2020-11-03,13,Ciudad Real,171,2,14,0,0.12600572944713476
2020-11-03,14,Córdoba,361,6,30,2,0.6372476463914087
2020-11-03,15,A Coruña,245,5,22,6,-0.049724380272743285
2020-11-03,16,Cuenca,154,2,6,1,0.7515265797043177
2020-11-03,17,Girona,619,6,3,0,0.5656626955709357
2020-11-03,18,Granada,968,18,49,7,2.3122878406231524
2020-11-03,19,Guadalajara,96,1,9,2,0.08252664367904515
2020-11-03,20,Gipuzkoa,660,11,35,2,0.5858067002258494
2020-11-03,21,Huelva,194,0,12,0,0.6044268285305453
2020-11-03,22,Huesca,204,3,21,3,0.6599810473145207
2020-11-03,23,Jaén,400,9,40,3,1.2345980193458608
2020-11-03,24,León,192,4,29,4,0.23628016223389245
2020-11-03,25,Lleida,269,3,4,0,0.3252748363510914
2020-11-03,26,La Rioja,212,3,19,2,0.44190258027660523
2020-11-03,27,Lugo,89,1,5,0,0.13261285146596702
2020-11-03,28,Madrid,2529,36,188,21,0.1536076277607434
2020-11-03,29,Málaga,431,4,33,2,0.22704140306440632
2020-11-03,30,Murcia,1106,6,63,6,0.5877457814363467
2020-11-03,31,Navarra,353,7,44,4,0.1144353737558319
2020-11-03,32,Ourense,42,1,14,1,-0.22669744506836997
2020-11-03,33,Asturias,290,8,71,5,0.08459356076184144
2020-11-03,34,Palencia,111,1,10,1,0.4087607007173738
2020-11-03,35,Las Palmas,43,1,3,0,-0.3292813650237077
2020-11-03,36,Pontevedra,263,4,24,4,0.037618504886230926
2020-11-03,37,Salamanca,160,3,12,0,0.2589592044323116
2020-11-03,38,Santa Cruz de Tenerife,89,1,12,0,-0.19831534686784683
2020-11-03,39,Cantabria,237,5,17,1,0.2222376583875112
2020-11-03,40,Segovia,84,2,1,0,0.3086363342698436
2020-11-03,41,Sevilla,1020,11,75,7,1.3344478642909594
2020-11-03,42,Soria,25,1,4,0,-0.08609779173184595
2020-11-03,43,Tarragona,521,9,8,1,0.41112977530316575
2020-11-03,44,Teruel,75,5,14,0,0.2612340636864922
2020-11-03,45,Toledo,439,13,55,2,0.6705406402752478
2020-11-03,46,Valencia/València,1164,6,74,7,0.15161821770144587
2020-11-03,47,Valladolid,396,5,42,4,0.5381597697808466
2020-11-03,48,Bizkaia,613,9,50,4,0.23071073230060654
2020-11-03,49,Zamora,63,4,18,1,0.1669750576978448
2020-11-03,50,Zaragoza,544,12,49,4,0.22455008506684937
2020-11-03,51,Ceuta,81,3,4,0,0.9737161615487698
2020-11-04,0,No consta,173,3,14,4,2.0390456709993536
2020-11-04,1,Araba/Álava,147,1,8,0,0.13157886044129033
2020-11-04,2,Albacete,175,3,15,0,0.3177631199615081
2020-11-04,3,Alicante/Alacant,741,4,48,5,0.13088499290784827
2020-11-04,4,Almería,352,1,15,1,0.6570815510222747
2020-11-04,5,Ávila,110,2,8,1,0.5925749833499736
2020-11-04,6,Badajoz,389,4,32,2,0.5006513883191994
2020-11-04,7,Balears,246,2,18,4,-0.1122303741475677
2020-11-04,8,Barcelona,3303,56,129,10,0.25960775184405893
2020-11-04,9,Burgos,345,7,23,2,0.7791831275774346
2020-11-04,10,Cáceres,165,5,10,0,0.2812656705584087
2020-11-04,11,Cádiz,443,2,19,2,0.6025866574407455
2020-11-04,12,Castellón/Castelló,259,3,12,2,0.12886025364251236
2020-11-04,13,Ciudad Real,208,1,14,1,0.2667044671619197
2020-11-04,14,Córdoba,484,7,38,2,1.0561404952340148
2020-11-04,15,A Coruña,292,4,37,4,0.031097427894965397
2020-11-04,16,Cuenca,141,1,6,0,0.6451722926051844
2020-11-04,17,Girona,480,11,8,0,0.3301723374178426
2020-11-04,18,Granada,1115,15,70,7,2.7626436221213138
2020-11-04,19,Guadalajara,102,2,7,0,0.11902286006974067
2020-11-04,20,Gipuzkoa,710,3,40,2,0.6667980752900553
2020-11-04,21,Huelva,183,1,20,0,0.5340001023944713
2020-11-04,22,Huesca,187,7,9,2,0.5651332166228805
2020-11-04,23,Jaén,397,9,44,6,1.220470113602275
2020-11-04,24,León,308,6,19,3,0.6880875543700734
2020-11-04,25,Lleida,238,1,7,0,0.22688804129509688
2020-11-04,26,La Rioja,295,4,18,2,0.8115836714385914
2020-11-04,27,Lugo,63,0,7,1,-0.04310369087718939
2020-11-04,28,Madrid,2689,40,227,23,0.20120128726087916
2020-11-04,29,Málaga,522,2,43,3,0.417429737752841
2020-11-04,30,Murcia,951,14,48,5,0.44455884061597933
2020-11-04,31,Navarra,437,4,33,3,0.2509637640134222
2020-11-04,32,Ourense,41,3,10,0,-0.2329189601460145
2020-11-04,33,Asturias,436,25,79,4,0.36167701042035083
2020-11-04,34,Palencia,107,8,7,1,0.3750573191366279
2020-11-04,35,Las Palmas,44,0,4,1,-0.3269577354816852
2020-11-04,36,Pontevedra,386,2,15,0,0.27278706714882606
2020-11-04,37,Salamanca,232,3,14,0,0.6000750579129078
2020-11-04,38,Santa Cruz de Tenerife,113,0,6,0,-0.14350346291843785
2020-11-04,39,Cantabria,156,3,19,3,-0.00787574377716248
2020-11-04,40,Segovia,61,2,2,2,0.08720014540092143
2020-11-04,41,Sevilla,1224,20,87,7,1.7412316430917139
2020-11-04,42,Soria,65,1,6,0,0.5809585345493853
2020-11-04,43,Tarragona,489,3,8,0,0.35823003155489114
2020-11-04,44,Teruel,101,3,13,0,0.5203632417030516
2020-11-04,45,Toledo,525,15,41,0,0.9167310227119873
2020-11-04,46,Valencia/València,1241,4,76,7,0.19081280924307797
2020-11-04,47,Valladolid,564,8,40,5,0.9817070111753554
2020-11-04,48,Bizkaia,633,6,39,3,0.25353742056659806
2020-11-04,49,Zamora,189,4,10,0,1.494358410897697
2020-11-04,50,Zaragoza,757,19,65,5,0.49190035915885727
2020-11-04,51,Ceuta,85,0,2,0,1.0419298831537371
2020-11-05,0,No consta,146,1,15,3,1.5944395224095513
2020-11-05,1,Araba/Álava,171,1,10,1,0.23103406833344486
2020-11-05,2,Albacete,179,0,17,3,0.33624414495612465
2020-11-05,3,Alicante/Alacant,729,7,54,6,0.12169741520568313
2020-11-05,4,Almería,233,0,8,0,0.23701535008236368
2020-11-05,5,Ávila,105,1,9,0,0.5440619493410286
2020-11-05,6,Badajoz,400,6,36,7,0.5285368472438063
2020-11-05,7,Balears,272,4,11,0,-0.07356065139664977
2020-11-05,8,Barcelona,3142,56,117,11,0.22392639741167464
2020-11-05,9,Burgos,430,3,35,4,1.0889922375783176
2020-11-05,10,Cáceres,197,3,14,0,0.4289627381997526
2020-11-05,11,Cádiz,491,8,23,4,0.7373760602363559
2020-11-05,12,Castellón/Castelló,249,4,15,0,0.10819676429964173
2020-11-05,13,Ciudad Real,190,1,15,2,0.19825643259797027
2020-11-05,14,Córdoba,408,6,33,2,0.7973123935101282
2020-11-05,15,A Coruña,283,1,20,5,0.015620911437319055
2020-11-05,16,Cuenca,138,1,9,0,0.6206289955823076
2020-11-05,17,Girona,471,7,3,0,0.3149247602712394
2020-11-05,18,Granada,1042,9,74,8,2.538997553758281
2020-11-05,19,Guadalajara,83,0,12,1,0.003451508165871529
2020-11-05,20,Gipuzkoa,704,3,36,3,0.6570791102823506
2020-11-05,21,Huelva,254,3,11,0,0.988572607454585
2020-11-05,22,Huesca,230,3,14,2,0.8050424354311467
2020-11-05,23,Jaén,535,10,28,3,1.8703537778072206
2020-11-05,24,León,324,7,26,2,0.7504058153543742
2020-11-05,25,Lleida,183,3,2,1,0.05233082426026792
2020-11-05,26,La Rioja,245,3,21,2,0.5888842189313708
2020-11-05,27,Lugo,133,0,6,1,0.42997930773900095
2020-11-05,28,Madrid,2248,34,171,19,0.07002126326363002
2020-11-05,29,Málaga,579,4,30,7,0.5366839693708715
2020-11-05,30,Murcia,1040,14,73,7,0.5267758582483193
2020-11-05,31,Navarra,354,6,31,4,0.11606071173508893
2020-11-05,32,Ourense,71,4,11,1,-0.04627350781667919
2020-11-05,33,Asturias,586,16,71,1,0.6463517874667645
2020-11-05,34,Palencia,101,1,10,2,0.32450224676550893
2020-11-05,35,Las Palmas,58,0,6,4,-0.29442692189337016
2020-11-05,36,Pontevedra,270,3,11,1,0.051002081600362355
